epoch,mode,loss,acc,eval_acc,complexity,information_loss,distractors,vocab_size,hidden_size,n_epochs,embedding_size,heads,max_len,sender_cell,train_method,batch_size,random_seed,data_seed
51,test,1.1359566450119019,0.4899999499320984,,,,50,100,200,100,200,1,1,gru,gs,50,42,25
52,train,0.5447019338607788,0.7110000848770142,,,,50,100,200,100,200,1,1,gru,gs,50,42,25
52,test,1.1633378267288208,0.49400001764297485,,,,50,100,200,100,200,1,1,gru,gs,50,42,25
53,train,0.5323979258537292,0.7158000469207764,,,,50,100,200,100,200,1,1,gru,gs,50,42,25
53,test,1.0896222591400146,0.4939999580383301,,,,50,100,200,100,200,1,1,gru,gs,50,42,25
54,train,0.5388810038566589,0.7276000380516052,,,,50,100,200,100,200,1,1,gru,gs,50,42,25
54,test,1.1376327276229858,0.5,,,,50,100,200,100,200,1,1,gru,gs,50,42,25
55,train,0.5311312675476074,0.7251999378204346,,,,50,100,200,100,200,1,1,gru,gs,50,42,25
55,test,1.116983413696289,0.48399996757507324,,,,50,100,200,100,200,1,1,gru,gs,50,42,25
56,train,0.5179675221443176,0.7232000231742859,,,,50,100,200,100,200,1,1,gru,gs,50,42,25
56,test,1.2391647100448608,0.4820000231266022,,,,50,100,200,100,200,1,1,gru,gs,50,42,25
57,train,0.5121396780014038,0.7318000197410583,,,,50,100,200,100,200,1,1,gru,gs,50,42,25
57,test,1.1886730194091797,0.4949999749660492,,,,50,100,200,100,200,1,1,gru,gs,50,42,25
58,train,0.5123631954193115,0.7279999256134033,,,,50,100,200,100,200,1,1,gru,gs,50,42,25
58,test,1.1190202236175537,0.48100003600120544,,,,50,100,200,100,200,1,1,gru,gs,50,42,25
59,train,0.48727425932884216,0.734000027179718,,,,50,100,200,100,200,1,1,gru,gs,50,42,25
59,test,1.1535732746124268,0.48499998450279236,,,,50,100,200,100,200,1,1,gru,gs,50,42,25
60,train,0.5040161609649658,0.7221999168395996,0.5,17.642195224893506,46.84974326934519,50,100,200,100,200,1,1,gru,gs,50,42,25
60,test,1.0412700176239014,0.49699991941452026,,,,50,100,200,100,200,1,1,gru,gs,50,42,25
61,train,0.5015215873718262,0.7254000306129456,,,,50,100,200,100,200,1,1,gru,gs,50,42,25
61,test,1.1104252338409424,0.4970000386238098,,,,50,100,200,100,200,1,1,gru,gs,50,42,25
62,train,0.48745429515838623,0.7300000190734863,,,,50,100,200,100,200,1,1,gru,gs,50,42,25
62,test,1.1008822917938232,0.5040000081062317,,,,50,100,200,100,200,1,1,gru,gs,50,42,25
63,train,0.5090376138687134,0.7234000563621521,,,,50,100,200,100,200,1,1,gru,gs,50,42,25
63,test,1.298630952835083,0.45900002121925354,,,,50,100,200,100,200,1,1,gru,gs,50,42,25
64,train,0.4942927062511444,0.7342000007629395,,,,50,100,200,100,200,1,1,gru,gs,50,42,25
64,test,1.049599051475525,0.5239999890327454,,,,50,100,200,100,200,1,1,gru,gs,50,42,25
65,train,0.4949399530887604,0.7307999134063721,,,,50,100,200,100,200,1,1,gru,gs,50,42,25
65,test,1.1658470630645752,0.5020000338554382,,,,50,100,200,100,200,1,1,gru,gs,50,42,25
66,train,0.48623642325401306,0.7414000034332275,,,,50,100,200,100,200,1,1,gru,gs,50,42,25
66,test,1.1038169860839844,0.5140000581741333,,,,50,100,200,100,200,1,1,gru,gs,50,42,25
67,train,0.47786083817481995,0.7369999885559082,,,,50,100,200,100,200,1,1,gru,gs,50,42,25
67,test,1.1599366664886475,0.5090000033378601,,,,50,100,200,100,200,1,1,gru,gs,50,42,25
68,train,0.48491358757019043,0.7422000765800476,,,,50,100,200,100,200,1,1,gru,gs,50,42,25
68,test,1.2017713785171509,0.5090000033378601,,,,50,100,200,100,200,1,1,gru,gs,50,42,25
69,train,0.4650638699531555,0.7509999871253967,,,,50,100,200,100,200,1,1,gru,gs,50,42,25
69,test,1.0739675760269165,0.5210000276565552,,,,50,100,200,100,200,1,1,gru,gs,50,42,25
70,train,0.47258055210113525,0.7410000562667847,0.53125,17.25548447331571,45.13150464180199,50,100,200,100,200,1,1,gru,gs,50,42,25
70,test,0.9865407943725586,0.5199999809265137,,,,50,100,200,100,200,1,1,gru,gs,50,42,25
71,train,0.4655883014202118,0.7455999851226807,,,,50,100,200,100,200,1,1,gru,gs,50,42,25
71,test,1.0829219818115234,0.5249999761581421,,,,50,100,200,100,200,1,1,gru,gs,50,42,25
72,train,0.4416980445384979,0.7609999775886536,,,,50,100,200,100,200,1,1,gru,gs,50,42,25
72,test,1.151326298713684,0.5300000309944153,,,,50,100,200,100,200,1,1,gru,gs,50,42,25
73,train,0.45409202575683594,0.7440000176429749,,,,50,100,200,100,200,1,1,gru,gs,50,42,25
73,test,1.278393268585205,0.5080000162124634,,,,50,100,200,100,200,1,1,gru,gs,50,42,25
74,train,0.43528974056243896,0.7553999423980713,,,,50,100,200,100,200,1,1,gru,gs,50,42,25
74,test,1.1289021968841553,0.5210000276565552,,,,50,100,200,100,200,1,1,gru,gs,50,42,25
75,train,0.4278601109981537,0.7565999627113342,,,,50,100,200,100,200,1,1,gru,gs,50,42,25
75,test,1.1971081495285034,0.5339999198913574,,,,50,100,200,100,200,1,1,gru,gs,50,42,25
76,train,0.44406604766845703,0.7553999423980713,,,,50,100,200,100,200,1,1,gru,gs,50,42,25
76,test,1.0912644863128662,0.5189999938011169,,,,50,100,200,100,200,1,1,gru,gs,50,42,25
77,train,0.4386667013168335,0.7560000419616699,,,,50,100,200,100,200,1,1,gru,gs,50,42,25
77,test,1.0735193490982056,0.5289999842643738,,,,50,100,200,100,200,1,1,gru,gs,50,42,25
78,train,0.4393535852432251,0.7591999769210815,,,,50,100,200,100,200,1,1,gru,gs,50,42,25
78,test,1.1471962928771973,0.5240000486373901,,,,50,100,200,100,200,1,1,gru,gs,50,42,25
79,train,0.4197440445423126,0.7621999979019165,,,,50,100,200,100,200,1,1,gru,gs,50,42,25
79,test,1.21834397315979,0.5270000696182251,,,,50,100,200,100,200,1,1,gru,gs,50,42,25
80,train,0.4352549612522125,0.7547999620437622,0.53125,17.29072046115304,46.11856591220028,50,100,200,100,200,1,1,gru,gs,50,42,25
80,test,1.244577407836914,0.5249999761581421,,,,50,100,200,100,200,1,1,gru,gs,50,42,25
81,train,0.4640637934207916,0.7505999803543091,,,,50,100,200,100,200,1,1,gru,gs,50,42,25
81,test,1.0027087926864624,0.5419999957084656,,,,50,100,200,100,200,1,1,gru,gs,50,42,25
82,train,0.4271956980228424,0.7568000555038452,,,,50,100,200,100,200,1,1,gru,gs,50,42,25
82,test,1.063852310180664,0.5630000233650208,,,,50,100,200,100,200,1,1,gru,gs,50,42,25
83,train,0.4160636067390442,0.7627999782562256,,,,50,100,200,100,200,1,1,gru,gs,50,42,25
83,test,1.1123144626617432,0.5609999895095825,,,,50,100,200,100,200,1,1,gru,gs,50,42,25
84,train,0.4496079385280609,0.7591999769210815,,,,50,100,200,100,200,1,1,gru,gs,50,42,25
84,test,1.1217743158340454,0.5679999589920044,,,,50,100,200,100,200,1,1,gru,gs,50,42,25
85,train,0.4064365327358246,0.769599974155426,,,,50,100,200,100,200,1,1,gru,gs,50,42,25
85,test,1.1509511470794678,0.5490000247955322,,,,50,100,200,100,200,1,1,gru,gs,50,42,25
86,train,0.4062734544277191,0.7639999389648438,,,,50,100,200,100,200,1,1,gru,gs,50,42,25
86,test,0.9852943420410156,0.559999942779541,,,,50,100,200,100,200,1,1,gru,gs,50,42,25
87,train,0.4047074019908905,0.7671999931335449,,,,50,100,200,100,200,1,1,gru,gs,50,42,25
87,test,1.1385060548782349,0.574999988079071,,,,50,100,200,100,200,1,1,gru,gs,50,42,25
88,train,0.40357887744903564,0.7645999789237976,,,,50,100,200,100,200,1,1,gru,gs,50,42,25
88,test,0.9854421615600586,0.5740000009536743,,,,50,100,200,100,200,1,1,gru,gs,50,42,25
89,train,0.4048495590686798,0.7705999612808228,,,,50,100,200,100,200,1,1,gru,gs,50,42,25
89,test,1.0793750286102295,0.5489999651908875,,,,50,100,200,100,200,1,1,gru,gs,50,42,25
90,train,0.4006047546863556,0.7681999802589417,0.5625,16.723896008501654,46.73830947171639,50,100,200,100,200,1,1,gru,gs,50,42,25
90,test,1.026688814163208,0.5619999766349792,,,,50,100,200,100,200,1,1,gru,gs,50,42,25
91,train,0.40615275502204895,0.7719999551773071,,,,50,100,200,100,200,1,1,gru,gs,50,42,25
91,test,1.066877841949463,0.5690000653266907,,,,50,100,200,100,200,1,1,gru,gs,50,42,25
92,train,0.3993145227432251,0.7675999402999878,,,,50,100,200,100,200,1,1,gru,gs,50,42,25
92,test,1.0354416370391846,0.562999963760376,,,,50,100,200,100,200,1,1,gru,gs,50,42,25
93,train,0.4102543592453003,0.76419997215271,,,,50,100,200,100,200,1,1,gru,gs,50,42,25
93,test,0.9814428091049194,0.5560000538825989,,,,50,100,200,100,200,1,1,gru,gs,50,42,25
94,train,0.40419822931289673,0.7689999938011169,,,,50,100,200,100,200,1,1,gru,gs,50,42,25
94,test,0.9035760760307312,0.590999960899353,,,,50,100,200,100,200,1,1,gru,gs,50,42,25
95,train,0.3898823857307434,0.7784000635147095,,,,50,100,200,100,200,1,1,gru,gs,50,42,25
95,test,0.9551181793212891,0.5929999947547913,,,,50,100,200,100,200,1,1,gru,gs,50,42,25
96,train,0.39069831371307373,0.7745999693870544,,,,50,100,200,100,200,1,1,gru,gs,50,42,25
96,test,1.0115844011306763,0.5740000009536743,,,,50,100,200,100,200,1,1,gru,gs,50,42,25
97,train,0.3782755732536316,0.7849999070167542,,,,50,100,200,100,200,1,1,gru,gs,50,42,25
97,test,1.120496153831482,0.5730000734329224,,,,50,100,200,100,200,1,1,gru,gs,50,42,25
98,train,0.37725552916526794,0.7833999395370483,,,,50,100,200,100,200,1,1,gru,gs,50,42,25
98,test,1.1041730642318726,0.5889999866485596,,,,50,100,200,100,200,1,1,gru,gs,50,42,25
99,train,0.3732213079929352,0.7912001013755798,,,,50,100,200,100,200,1,1,gru,gs,50,42,25
99,test,1.0108251571655273,0.5829999446868896,,,,50,100,200,100,200,1,1,gru,gs,50,42,25
100,train,0.37125957012176514,0.7876001000404358,0.59375,17.297451538144344,45.149903436877445,50,100,200,100,200,1,1,gru,gs,50,42,25
100,test,1.0691711902618408,0.6029999852180481,,,,50,100,200,100,200,1,1,gru,gs,50,42,25
