Epoch,Ego Node,Target Node Idx,Target Node,Message,Receiver Output,Predicted Label,Correct,Complexity,Information Loss
210,Bob,12,FZe,[85],"[[2.171258060432097e-30, 7.677509544909789e-31, 1.4952627677700114e-11, 1.5490043937079126e-19, 0.003941716626286507, 0.5007057785987854, 0.00010484587255632505, 2.3205972863809014e-28, 1.1091488327624423e-28, 2.931247605753029e-11, 4.887564347214062e-20, 9.957177443675747e-12, 0.49484971165657043, 0.00039802747778594494, 1.0561022672194386e-29, 0.0, 0.0, 2.545788863191848e-15, 1.1004698119512618e-38, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.6595388065179035e-31, 3.1926102408762173e-38, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",MZe,False,,
210,Bob,2,MZy,[66],"[[3.35433978762012e-05, 5.24856003656423e-14, 0.4701637327671051, 3.8434789205454845e-12, 1.402445722704402e-32, 9.161972411675379e-05, 8.034009013613286e-10, 4.813230702893634e-07, 1.0369383130551433e-18, 0.5292730331420898, 8.760436820409723e-12, 0.0, 0.00043753848876804113, 1.7496554205465031e-09, 0.0, 0.0, 0.0, 0.0, 0.0, 1.098063986834692e-21, 4.09531157757085e-39, 0.0, 0.0, 0.0, 0.0, 7.468110163184365e-17, 6.79029958428628e-26, 1.586269861615693e-41, 0.0, 1.567717933350247e-19, 0.0, 2.1650061273818424e-42, 0.0]]",FZy,False,,
210,Bob,10,FBy,[69],"[[0.002147539285942912, 1.0636474774336433e-20, 8.762334800849203e-06, 0.4690607190132141, 1.3203840212631164e-32, 1.2306076881327924e-15, 9.733889072549573e-08, 9.575187505106442e-06, 1.384306621780529e-22, 8.71250631462317e-06, 0.528714656829834, 5.227642012056233e-39, 7.356515875254436e-15, 1.9327554667825098e-08, 1.2464284566784636e-25, 1.4194545042863063e-16, 0.0, 3.2017867378197574e-20, 3.72283008186116e-14, 7.449511654315316e-22, 3.771892863805802e-20, 6.492945736402538e-22, 7.108145571325184e-25, 0.0, 0.0, 5.934732705270562e-09, 4.9833259254228324e-05, 3.638589429755257e-10, 1.1369789831849886e-10, 0.0, 0.0, 6.1859533738401485e-37, 1.3732724950383207e-43]]",FBy,True,,
210,Bob,3,MBy,[69],"[[0.002147539285942912, 1.0636474774336433e-20, 8.762334800849203e-06, 0.4690607190132141, 1.3203840212631164e-32, 1.2306076881327924e-15, 9.733889072549573e-08, 9.575187505106442e-06, 1.384306621780529e-22, 8.71250631462317e-06, 0.528714656829834, 5.227642012056233e-39, 7.356515875254436e-15, 1.9327554667825098e-08, 1.2464284566784636e-25, 1.4194545042863063e-16, 0.0, 3.2017867378197574e-20, 3.72283008186116e-14, 7.449511654315316e-22, 3.771892863805802e-20, 6.492945736402538e-22, 7.108145571325184e-25, 0.0, 0.0, 5.934732705270562e-09, 4.9833259254228324e-05, 3.638589429755257e-10, 1.1369789831849886e-10, 0.0, 0.0, 6.1859533738401485e-37, 1.3732724950383207e-43]]",FBy,False,,
210,Bob,26,ZeS,[4],"[[1.4069422394685842e-16, 1.1173338347293738e-25, 1.3502842177715024e-09, 3.1636038329452276e-05, 1.395146908631374e-16, 7.965803572318464e-10, 8.308339602081105e-06, 1.8183992469453238e-17, 1.5619408945521102e-25, 3.8632094745416623e-10, 5.460670308821136e-06, 2.9291829046043715e-20, 2.3275648075582467e-10, 7.387148457382864e-07, 6.83320831740275e-05, 0.0003000813885591924, 0.0, 0.00021266701514832675, 1.1245621323041632e-07, 1.9896682912357022e-10, 3.81252220904571e-08, 2.301831143226851e-13, 1.2666383567006001e-11, 3.599072771385574e-18, 8.923188239695912e-20, 0.0007597280782647431, 0.9894005656242371, 2.7997266442980617e-06, 0.009182902052998543, 6.393351605356278e-23, 6.197659077813328e-25, 1.2110770331537701e-21, 5.057987302530854e-21]]",ZeS,True,,
210,Bob,4,M,[37],"[[5.975872227281798e-06, 0.4589584767818451, 1.0173426850998172e-41, 0.0, 0.0010079198982566595, 2.6904930515036488e-43, 0.0, 0.014250494539737701, 0.5256768465042114, 2.225121831501377e-41, 0.0, 0.00010029836266767234, 1.2681751102139594e-42, 1.5414283107572988e-44, 0.0, 0.0, 0.0, 0.0, 1.1770907100328463e-43, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",FF,False,,
210,Bob,21,ByD,[54],"[[3.74333369080223e-23, 7.168575504139357e-31, 8.270735442003629e-13, 2.4896196215706823e-12, 3.388367712706694e-40, 4.161399523583409e-12, 1.7842942835050168e-12, 3.864794002872669e-25, 2.458272397624279e-32, 7.807027051741355e-13, 2.3059102370603934e-12, 0.0, 5.88212941896038e-12, 4.630462137854285e-13, 5.065749390915641e-21, 4.046125597899091e-35, 0.0, 3.0754993207892464e-21, 6.5838428399098585e-34, 1.894333578889018e-10, 3.2526409408754897e-13, 0.9900116324424744, 4.831898650081712e-07, 1.6410481925727988e-29, 1.915575000732025e-42, 4.524074483924778e-07, 6.889760584272153e-08, 0.009945929981768131, 3.8328409573296085e-05, 1.855119200543594e-18, 1.6765692373098373e-24, 3.100200046901591e-06, 6.056841768582732e-13]]",ByD,True,,
210,Bob,32,SS,[86],"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018795212730765343, 0.02152581512928009, 0.0, 0.0, 0.0, 0.0, 8.407790785948902e-45, 1.8388390560465194e-38, 0.0, 0.0, 0.03505733236670494, 0.9246217012405396]]",SS,True,,
210,Bob,15,By,[94],"[[6.775945200083943e-24, 2.640090487582419e-31, 9.029917156935127e-21, 9.66442040564936e-16, 1.2373528634133094e-23, 6.748071178651193e-21, 1.0789128487765954e-16, 2.853191762263843e-24, 2.6949475645708868e-30, 3.394282733132714e-21, 2.159296623205657e-16, 8.401136912712867e-25, 2.560331396849934e-21, 1.0548283271892564e-17, 0.000181434050318785, 0.9963012933731079, 0.0, 2.926227580246632e-06, 1.666717253101524e-05, 1.286031289462956e-21, 6.584653475709149e-17, 1.0869555716651672e-13, 4.2605030614595307e-10, 1.562404250421423e-08, 1.8817108582425135e-07, 1.705635856348326e-14, 8.404258539096432e-11, 5.365389910139129e-09, 0.0034966226667165756, 7.641380235635716e-35, 5.577801803761961e-32, 8.27278332697662e-25, 1.888201306865675e-21]]",By,True,,
210,Bob,24,S,[60],"[[0.0, 0.0, 0.0, 0.0, 4.0739560704973476e-13, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6472961902618408, 0.0, 0.0, 0.0, 0.0017848070710897446, 0.0, 9.397920254871532e-40, 0.0006509674713015556, 0.0, 0.0, 0.0, 0.0, 2.8865347066626907e-41, 0.35026806592941284, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",F,False,,
210,Bob,8,FF,[37],"[[5.975872227281798e-06, 0.4589584767818451, 1.0173426850998172e-41, 0.0, 0.0010079198982566595, 2.6904930515036488e-43, 0.0, 0.014250494539737701, 0.5256768465042114, 2.225121831501377e-41, 0.0, 0.00010029836266767234, 1.2681751102139594e-42, 1.5414283107572988e-44, 0.0, 0.0, 0.0, 0.0, 1.1770907100328463e-43, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",FF,True,,
210,Bob,5,MZe,[85],"[[2.171258060432097e-30, 7.677509544909789e-31, 1.4952627677700114e-11, 1.5490043937079126e-19, 0.003941716626286507, 0.5007057785987854, 0.00010484587255632505, 2.3205972863809014e-28, 1.1091488327624423e-28, 2.931247605753029e-11, 4.887564347214062e-20, 9.957177443675747e-12, 0.49484971165657043, 0.00039802747778594494, 1.0561022672194386e-29, 0.0, 0.0, 2.545788863191848e-15, 1.1004698119512618e-38, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.6595388065179035e-31, 3.1926102408762173e-38, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",MZe,True,,
210,Bob,22,ByS,[27],"[[0.0, 0.0, 1.5414283107572988e-44, 9.821227858091087e-37, 0.0, 0.0, 2.718519020790145e-43, 0.0, 0.0, 1.401298464324817e-45, 1.2609208683238427e-37, 0.0, 0.0, 1.401298464324817e-45, 5.118016415322314e-37, 0.0, 0.0, 9.80908925027372e-45, 0.0, 8.776721141899585e-17, 1.7728315560364138e-12, 0.001342058414593339, 0.9907859563827515, 8.740038651840317e-41, 0.0, 2.0778557267481846e-19, 1.130994135964316e-14, 1.4911678836160291e-10, 0.007871972396969795, 2.264987419048585e-31, 8.485464898246914e-31, 1.6402821483886554e-13, 1.4455983632366554e-10]]",ByS,True,,
210,Bob,11,F,[60],"[[0.0, 0.0, 0.0, 0.0, 4.0739560704973476e-13, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6472961902618408, 0.0, 0.0, 0.0, 0.0017848070710897446, 0.0, 9.397920254871532e-40, 0.0006509674713015556, 0.0, 0.0, 0.0, 0.0, 2.8865347066626907e-41, 0.35026806592941284, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",F,True,,
210,Bob,20,ZyS,[42],"[[0.0, 0.0, 6.954675107010282e-39, 1.9076265080488872e-28, 0.0, 2.6764800668604006e-43, 7.397994933858553e-38, 0.0, 0.0, 8.881625848675696e-40, 5.164833739411304e-29, 0.0, 5.044674471569341e-44, 7.940695968835511e-40, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006600056309252977, 0.9922317266464233, 8.008809002264805e-14, 4.77401340681638e-10, 0.0, 0.0, 5.208818931734527e-10, 0.0011681386968120933, 4.822691686623522e-18, 8.062338123504542e-12, 1.4742018046798888e-19, 8.998122193880841e-26, 3.306765134087657e-19, 7.089080124644806e-18]]",ZyS,True,,
210,Bob,9,FZy,[66],"[[3.35433978762012e-05, 5.24856003656423e-14, 0.4701637327671051, 3.8434789205454845e-12, 1.402445722704402e-32, 9.161972411675379e-05, 8.034009013613286e-10, 4.813230702893634e-07, 1.0369383130551433e-18, 0.5292730331420898, 8.760436820409723e-12, 0.0, 0.00043753848876804113, 1.7496554205465031e-09, 0.0, 0.0, 0.0, 0.0, 0.0, 1.098063986834692e-21, 4.09531157757085e-39, 0.0, 0.0, 0.0, 0.0, 7.468110163184365e-17, 6.79029958428628e-26, 1.586269861615693e-41, 0.0, 1.567717933350247e-19, 0.0, 2.1650061273818424e-42, 0.0]]",FZy,True,,
210,Bob,31,SD,[38],"[[0.0, 0.0, 1.820802382992809e-38, 1.191580136153965e-40, 0.0, 1.1775951774800033e-40, 0.0, 0.0, 0.0, 2.2581725768212493e-38, 8.693053114331505e-40, 0.0, 5.693265465782083e-40, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.450857013463974, 5.1396880595872175e-17, 1.506008859286645e-13, 1.124981154515546e-32, 0.0, 0.0, 4.1082031001564526e-17, 3.152180387309074e-22, 4.874800933735744e-31, 1.401298464324817e-45, 0.4994836449623108, 8.858204038237289e-28, 0.0496593676507473, 3.643292559612636e-24]]",DD,False,,
210,Alice,1,MF,[37],"[[4.33729583164677e-05, 0.4243817925453186, 0.0, 9.949219096706201e-44, 7.043269579298794e-05, 7.006492321624085e-45, 2.6130012464264864e-41, 0.00016295889508910477, 0.5738502144813538, 0.0, 3.363116314379561e-44, 0.0014911568723618984, 1.401298464324817e-45, 8.155557062370435e-43, 0.0, 0.0, 0.0, 0.0, 4.0175226972192505e-42, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",FF,False,,
210,Alice,15,By,[56],"[[5.605193857299268e-45, 6.838336505905107e-43, 4.550241967496013e-19, 7.52577807029981e-21, 1.627328579243673e-35, 1.1166270002822137e-13, 4.1089754618554505e-15, 0.0, 9.80908925027372e-45, 1.6201824292448076e-14, 1.1062985654705722e-17, 2.7851986354032917e-29, 1.1360967028251068e-10, 2.599750276166546e-12, 3.3180485843331553e-06, 0.9924286007881165, 0.0, 1.3842709734035452e-07, 1.298363105917133e-08, 2.5400289191834806e-21, 7.957213828939875e-20, 2.2688940128930696e-33, 3.3841666199106484e-39, 5.878988342118122e-16, 7.175381437022482e-14, 2.653162027854705e-07, 0.0075677381828427315, 5.986780082095633e-13, 4.1523645551719626e-14, 2.347034797897636e-41, 7.191310697122657e-38, 0.0, 0.0]]",By,True,,
210,Alice,8,FF,[37],"[[4.33729583164677e-05, 0.4243817925453186, 0.0, 9.949219096706201e-44, 7.043269579298794e-05, 7.006492321624085e-45, 2.6130012464264864e-41, 0.00016295889508910477, 0.5738502144813538, 0.0, 3.363116314379561e-44, 0.0014911568723618984, 1.401298464324817e-45, 8.155557062370435e-43, 0.0, 0.0, 0.0, 0.0, 4.0175226972192505e-42, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",FF,True,,
210,Alice,5,MZe,[76],"[[1.0200095448313627e-18, 6.687091309682502e-26, 0.30157753825187683, 4.833153877115137e-10, 0.0, 0.09304594248533249, 2.6922675200324875e-10, 1.5263172873486962e-14, 1.7180909310561452e-23, 3.017909477875946e-08, 4.947069839823966e-14, 0.0, 7.64216991910871e-08, 2.2197640553788754e-16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005678405053913593, 6.5060997725296834e-18, 1.555447953004559e-25, 3.746566891302391e-28, 0.0, 0.0, 1.0106686538016718e-12, 1.846296605372664e-23, 9.577205162258906e-08, 7.316678870188772e-18, 0.5996978878974915, 1.0734570784348696e-12, 2.1872619364168473e-29, 2.5521311398476766e-28]]",DD,False,,
210,Alice,2,MZy,[76],"[[1.0200095448313627e-18, 6.687091309682502e-26, 0.30157753825187683, 4.833153877115137e-10, 0.0, 0.09304594248533249, 2.6922675200324875e-10, 1.5263172873486962e-14, 1.7180909310561452e-23, 3.017909477875946e-08, 4.947069839823966e-14, 0.0, 7.64216991910871e-08, 2.2197640553788754e-16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005678405053913593, 6.5060997725296834e-18, 1.555447953004559e-25, 3.746566891302391e-28, 0.0, 0.0, 1.0106686538016718e-12, 1.846296605372664e-23, 9.577205162258906e-08, 7.316678870188772e-18, 0.5996978878974915, 1.0734570784348696e-12, 2.1872619364168473e-29, 2.5521311398476766e-28]]",DD,False,,
210,Alice,14,Zy,[94],"[[1.0646316893290783e-24, 4.796449563368691e-28, 7.179659313395119e-16, 6.569292132028095e-19, 5.595174568388968e-23, 5.901859555182968e-17, 1.3605302571619396e-19, 4.0916529579926555e-26, 5.314086087864023e-29, 4.897788446513174e-14, 9.017882506203093e-18, 1.9391510559435137e-23, 8.024321097792699e-16, 1.478172581812873e-18, 0.998601496219635, 0.0001862401986727491, 0.0, 0.0012077990686520934, 1.839799312897128e-09, 8.16451059862909e-14, 1.5241665436406754e-15, 1.5405712729815724e-12, 2.5740973925033564e-16, 2.1134763983354787e-07, 1.6253771661922656e-09, 6.223750403933082e-08, 7.647740574157069e-08, 3.7140684980840888e-06, 3.3304999647043587e-07, 4.533753227399777e-24, 7.834844730252846e-25, 2.5797169085166155e-26, 1.3315841079278642e-30]]",Zy,True,,
210,Alice,12,FZe,[51],"[[1.6358575605224246e-10, 8.465497725561322e-13, 4.966600741784788e-11, 1.6948896730539786e-09, 1.2150198382132604e-13, 0.008095825091004372, 1.4331619695440168e-06, 3.205797780014841e-11, 3.4058788233280735e-13, 3.695450345730933e-07, 3.241516878915718e-06, 2.170154944636238e-09, 0.9918410778045654, 2.9972514312248677e-05, 1.0831166395572676e-28, 1.0097199661239867e-32, 0.0, 2.8065314836567268e-05, 1.7366177195795535e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.314666217836041e-32, 3.3716635588013554e-34, 5.256723887761567e-37, 2.4567915001158774e-39, 0.0, 0.0, 0.0, 0.0]]",FZe,True,,
210,Alice,18,Be,[26],"[[5.3860657538885364e-37, 1.6760964876340911e-31, 7.333297400787099e-35, 2.985949748715818e-30, 2.2280073608271778e-07, 2.011129312399648e-22, 8.21534377858143e-21, 6.351077003890082e-39, 4.0902023886632295e-33, 1.210105606487899e-31, 1.368477466445371e-28, 0.020930979400873184, 1.1983843747847344e-20, 2.904582682434015e-19, 6.931742231193653e-23, 1.5106280443433207e-05, 0.0, 2.7097305302370422e-11, 0.9790536165237427, 0.0, 0.0, 0.0, 0.0, 6.582674436076976e-23, 4.5248096935956994e-10, 3.545285114741787e-43, 9.595391234464185e-41, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",Be,True,,
210,Alice,10,FBy,[62],"[[1.940378840405415e-16, 3.1813985089887634e-17, 4.882898338109953e-06, 0.0050903367809951305, 3.524649147917361e-15, 1.7126640159403905e-05, 2.1510913938982412e-05, 5.13504327501161e-17, 2.590961785395965e-17, 0.0024908471386879683, 0.9208983182907104, 4.559022048766792e-09, 0.0016527756815776229, 0.0008158411365002394, 3.9663292181885135e-13, 1.3238711515928259e-10, 0.0, 5.107615663746401e-09, 8.003281604064202e-14, 3.104750960812865e-17, 7.470828561903856e-14, 2.6591505432688658e-18, 2.3115886578473598e-14, 9.518736018292026e-29, 1.4790111600373724e-28, 8.275445606553689e-11, 3.148313965084526e-07, 2.4398826781180105e-07, 0.06900785863399506, 1.7980993734311496e-24, 1.2170896426209433e-19, 2.668644420858243e-31, 2.4403778800073412e-26]]",FBy,True,,
210,Alice,22,ByS,[42],"[[0.0, 0.0, 8.858189131859864e-39, 9.161689359755654e-42, 0.0, 0.0, 0.0, 0.0, 0.0, 4.764748287738887e-38, 1.3090369734336711e-40, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.148012052778703e-20, 7.901331913851375e-16, 3.0381136184587376e-07, 0.9988794922828674, 0.0, 0.0, 2.648681840560398e-26, 1.6388205390554566e-22, 4.0648324983738604e-11, 0.001120103755965829, 7.358803905287864e-26, 1.8093252733734822e-20, 2.105799083374705e-20, 3.0917991653048565e-16]]",ByS,True,,
210,Alice,9,FZy,[69],"[[1.4146453395369463e-06, 3.3141815113827157e-17, 0.02340850606560707, 8.916339879760926e-07, 1.5552280662928347e-33, 6.465242230468959e-10, 3.530393090090929e-16, 7.24733638435282e-07, 4.451577022083545e-17, 0.9765016436576843, 8.678245649207383e-05, 2.485718836142411e-35, 3.4901073142634687e-09, 5.704874896458488e-16, 4.807176144068579e-16, 2.584944291628347e-36, 0.0, 2.109674213102153e-09, 4.602860270640792e-34, 4.483287383776556e-19, 1.71611838436264e-24, 3.543577185356068e-30, 2.033328985750114e-31, 0.0, 0.0, 6.213102254903902e-11, 3.4396876351979605e-14, 6.083796577627254e-09, 7.898738552114537e-09, 1.4130954958113404e-31, 3.1436576031826604e-35, 0.0, 0.0]]",FZy,True,,
210,Alice,6,MBe,[66],"[[8.321137556777103e-08, 1.9578439605538733e-05, 7.436404558802678e-08, 0.9024138450622559, 3.075799682448258e-39, 0.0028859686572104692, 0.08656007796525955, 0.00025610128068365157, 0.002639931859448552, 2.868580590079106e-12, 0.005220275372266769, 9.951594114739387e-31, 3.367628664818767e-07, 3.7391771456896095e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700692887720136e-39, 1.4451885335259347e-39, 0.0, 0.0, 0.0, 0.0, 6.6982066594726256e-43, 5.6192068419425165e-43, 6.377309311142242e-42, 8.909603052775634e-38, 1.2638911733558183e-31, 6.094509764832573e-30, 0.0, 1.1667211013968427e-41]]",MBy,False,,
210,Alice,23,D,[10],"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.463313416636083e-06, 1.0450577984369089e-13, 0.0, 2.4796864183210757e-27, 8.065963055434217e-32, 1.1761730556760378e-22, 1.9768447528434301e-25, 7.512490356020862e-06, 9.262120625043273e-15, 0.9929973483085632, 0.006990815047174692, 4.2169756485245715e-21, 3.562827245288929e-21, 3.4177582486550782e-15, 1.7187310762064366e-18, 2.727610196811176e-37, 1.074465215699554e-39, 2.2135940861738974e-21, 1.9824618095234317e-34]]",D,True,,
210,Alice,7,FM,[83],"[[0.4702015519142151, 1.4061431130585333e-08, 2.633385588583781e-13, 3.570918322661127e-16, 4.3604613968867355e-34, 2.619563871180701e-17, 1.8974580152977045e-21, 0.5297984480857849, 1.0545113227067304e-08, 7.307764046942267e-15, 6.495811630942994e-17, 1.243073886240651e-36, 7.6875208959988515e-19, 3.0114582041082114e-23, 1.300970275013541e-24, 5.496999602868749e-40, 0.0, 7.349645145375701e-22, 5.984135230099528e-38, 8.32542500681173e-19, 8.127393303915992e-25, 6.379110255258113e-20, 2.850227545783905e-20, 7.0840646172850386e-37, 0.0, 3.1653314665078676e-19, 1.283540274983547e-23, 3.914701001512741e-14, 1.6735991432832134e-15, 1.718322117788473e-21, 6.072012147798603e-26, 7.279368077322437e-27, 1.0833036232807433e-26]]",FM,True,,
210,Alice,24,S,[60],"[[0.0, 0.0, 0.0, 0.0, 0.6660926938056946, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0009287186549045146, 0.0, 0.0, 6.71279092547381e-37, 1.0226885933661833e-06, 0.0, 1.0388112365212565e-25, 0.0023208039347082376, 0.0, 0.0, 0.0, 0.0, 9.329797643430722e-34, 0.3306567668914795, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",M,False,,
210,Alice,4,M,[60],"[[0.0, 0.0, 0.0, 0.0, 0.6660926938056946, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0009287186549045146, 0.0, 0.0, 6.71279092547381e-37, 1.0226885933661833e-06, 0.0, 1.0388112365212565e-25, 0.0023208039347082376, 0.0, 0.0, 0.0, 0.0, 9.329797643430722e-34, 0.3306567668914795, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",M,True,,
210,Alice,13,FBe,[85],"[[7.300764999132297e-43, 5.397608854727237e-28, 2.399564265960667e-28, 2.8107049290114125e-16, 1.742281678880884e-21, 3.229781597724468e-08, 0.08357404172420502, 6.384315803463867e-42, 1.5249482484779023e-27, 5.067882194899257e-26, 2.8273490523095766e-14, 0.00011937528324779123, 8.820794050734548e-07, 0.916305661201477, 0.0, 1.793662034335766e-43, 0.0, 1.401298464324817e-45, 1.045526758319102e-31, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0369608636003646e-43, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",FBe,True,,
210,Alice,30,DS,[38],"[[0.0, 0.0, 3.06831897637701e-34, 1.71757853421525e-39, 0.0, 1.4472750669393143e-40, 6.025583396596713e-44, 0.0, 0.0, 9.327911383593864e-40, 1.5492755821575178e-41, 0.0, 2.6624670822171524e-44, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.808039828965491e-11, 2.5616389218163782e-11, 7.314870515842876e-24, 6.529207360726373e-15, 0.0, 0.0, 1.9561837710640437e-34, 3.65935983185786e-35, 2.4009217384226687e-26, 2.754646567730342e-25, 0.01901428960263729, 0.980985701084137, 5.801630576668285e-18, 6.473364511094815e-09]]",DS,True,,
210,Alice,21,ByD,[27],"[[0.0, 0.0, 7.972652681207928e-34, 4.203895392974451e-44, 0.0, 2.581191771286313e-42, 0.0, 0.0, 0.0, 1.4220863185365474e-34, 1.961817850054744e-44, 0.0, 5.338947149077553e-43, 0.0, 2.318819653042232e-27, 0.0, 0.0, 2.6923763966397013e-39, 0.0, 1.2377759617265838e-07, 1.3352197765405943e-13, 0.9962969422340393, 2.601181677164277e-06, 1.5465820398805557e-36, 0.0, 4.401983551977073e-12, 3.901847530648041e-15, 0.0036998658906668425, 5.03001729157404e-07, 4.98259934751013e-18, 1.0202293279923929e-22, 4.57664225730881e-15, 2.606010835639751e-23]]",ByD,True,,
210,Alice,26,ZeS,[57],"[[2.2509057232449537e-41, 4.3279103070671975e-41, 6.052485444253686e-14, 4.6083992165672685e-17, 0.0, 7.295251642364109e-13, 6.973463012550571e-15, 7.020505306267334e-42, 1.9078678591782384e-41, 7.620786814099834e-12, 3.910743917693053e-15, 1.102821891423631e-42, 1.9845732696088803e-11, 1.5325636809962462e-13, 1.744064762010883e-20, 5.29707574689039e-25, 0.0, 2.227017444311334e-22, 1.4532829440289475e-30, 1.1727367876801509e-07, 6.664427587566024e-07, 1.3396539421387026e-16, 1.6959676344356484e-19, 1.0719924493905774e-30, 6.570532114310449e-38, 0.002369025256484747, 0.9975995421409607, 2.7190941182198003e-05, 3.438271733102738e-06, 7.839318619666048e-20, 7.989706103786417e-18, 3.3259343122617737e-32, 4.2162055107555417e-35]]",ZeS,True,,
210,Alice,17,Ze,[20],"[[9.031258407137324e-14, 7.537692199265631e-16, 7.377401740129544e-21, 3.500679647215914e-21, 3.3457758945587557e-06, 1.2081222985754205e-16, 6.074721360770523e-19, 2.7475766751832928e-15, 5.2514259328365957e-17, 1.239784505949072e-18, 7.829336876118005e-20, 2.472316111834516e-07, 1.5173616927006712e-15, 3.860210382046115e-18, 2.251204556102948e-09, 5.7061795288859685e-09, 0.0, 0.9988906979560852, 0.0011057326337322593, 4.058832975947546e-40, 1.8216880036222622e-44, 0.0, 0.0, 5.5505480080978163e-17, 1.5390123842280831e-15, 1.8700171166137634e-27, 1.972667449312653e-29, 2.7814915964185385e-30, 3.0394413964456257e-33, 0.0, 0.0, 0.0, 0.0]]",Ze,True,,
210,Alice,32,SS,[7],"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.802596928649634e-45, 4.076683879223487e-17, 5.3387793741421774e-08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.6030660403144234e-40, 2.9068979454673707e-35, 0.000718402152415365, 0.9992815852165222]]",SS,True,,
210,Alice,3,MBy,[66],"[[8.321137556777103e-08, 1.9578439605538733e-05, 7.436404558802678e-08, 0.9024138450622559, 3.075799682448258e-39, 0.0028859686572104692, 0.08656007796525955, 0.00025610128068365157, 0.002639931859448552, 2.868580590079106e-12, 0.005220275372266769, 9.951594114739387e-31, 3.367628664818767e-07, 3.7391771456896095e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700692887720136e-39, 1.4451885335259347e-39, 0.0, 0.0, 0.0, 0.0, 6.6982066594726256e-43, 5.6192068419425165e-43, 6.377309311142242e-42, 8.909603052775634e-38, 1.2638911733558183e-31, 6.094509764832573e-30, 0.0, 1.1667211013968427e-41]]",MBy,True,,
210,Alice,28,BeS,[4],"[[1.96620799292112e-20, 2.493171035797234e-22, 7.66871188773166e-09, 1.0943349337821928e-08, 7.853146753062461e-20, 1.504737845436921e-08, 8.767365722306408e-10, 2.7283712399751994e-21, 9.117340060359814e-23, 7.359822689068096e-07, 3.4337580245846766e-07, 2.343197005175222e-16, 3.351944428686693e-07, 1.1539139421756772e-08, 3.064720317524916e-07, 2.7622203191413064e-08, 0.0, 1.5194959814834874e-06, 2.160590499913906e-12, 2.70916058683901e-12, 1.3527343308006312e-11, 5.231856614607011e-11, 1.5652662499476833e-10, 1.1234887848064655e-17, 8.875084455901685e-20, 3.002635367010953e-07, 1.950186924659647e-05, 0.004295824095606804, 0.9956810474395752, 1.0195300741129403e-20, 1.4816558393723338e-18, 2.8449534906153935e-24, 2.096034348519713e-23]]",BeS,True,,
