epoch,mode,loss,acc,eval_acc,complexity,information_loss,distractors,vocab_size,hidden_size,n_epochs,embedding_size,heads,max_len,sender_cell,train_method,batch_size,random_seed,data_seed
23,test,1.2196621894836426,0.3889999985694885,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
24,train,1.0053280591964722,0.4480000436306,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
24,test,1.1682404279708862,0.38499999046325684,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
25,train,0.991004467010498,0.4572000205516815,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
25,test,1.177644968032837,0.38499999046325684,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
26,train,0.9796265363693237,0.46540001034736633,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
26,test,1.1978938579559326,0.40799999237060547,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
27,train,0.9931431412696838,0.4564000070095062,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
27,test,1.2288215160369873,0.3880000114440918,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
28,train,0.9711900353431702,0.4739999771118164,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
28,test,1.2382146120071411,0.3840000033378601,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
29,train,0.979908287525177,0.4572000205516815,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
29,test,1.2486474514007568,0.39400002360343933,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
30,train,0.9697096347808838,0.46939998865127563,0.375,20.88572630920879,34.74623847139713,50,100,200,100,200,1,1,gru,gs,50,42,100
30,test,1.2299163341522217,0.38200002908706665,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
31,train,0.9713186025619507,0.45319998264312744,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
31,test,1.2622967958450317,0.40700000524520874,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
32,train,0.9580639600753784,0.46000000834465027,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
32,test,1.2192426919937134,0.36800000071525574,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
33,train,0.9645727276802063,0.46080002188682556,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
33,test,1.222975254058838,0.3790000081062317,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
34,train,0.9637950658798218,0.4697999954223633,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
34,test,1.284009337425232,0.37700000405311584,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
35,train,0.9496514201164246,0.4737999737262726,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
35,test,1.2751891613006592,0.38700002431869507,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
36,train,0.9589265584945679,0.46399998664855957,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
36,test,1.2226736545562744,0.41600003838539124,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
37,train,0.9544593691825867,0.4650000035762787,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
37,test,1.2299315929412842,0.37299996614456177,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
38,train,0.9485466480255127,0.47079998254776,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
38,test,1.1802223920822144,0.36399999260902405,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
39,train,0.9628075957298279,0.4732000231742859,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
39,test,1.20049250125885,0.382999986410141,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
40,train,0.9511300921440125,0.4662000238895416,0.375,22.15302603908832,34.25722081026389,50,100,200,100,200,1,1,gru,gs,50,42,100
40,test,1.2429425716400146,0.37599998712539673,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
41,train,0.9430912137031555,0.4726000130176544,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
41,test,1.2281228303909302,0.4059999883174896,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
42,train,0.9539097547531128,0.4708000123500824,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
42,test,1.2151896953582764,0.382999986410141,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
43,train,0.952036440372467,0.4731999933719635,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
43,test,1.186140775680542,0.3869999945163727,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
44,train,0.9598434567451477,0.4748000204563141,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
44,test,1.2573810815811157,0.39500004053115845,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
45,train,0.9446656107902527,0.48600003123283386,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
45,test,1.1619737148284912,0.3819999694824219,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
46,train,0.9488343596458435,0.4752000570297241,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
46,test,1.2575950622558594,0.3790000081062317,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
47,train,0.9428737759590149,0.48340004682540894,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
47,test,1.1857054233551025,0.3709999918937683,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
48,train,0.9389675259590149,0.48280003666877747,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
48,test,1.300365686416626,0.382999986410141,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
49,train,0.9342566132545471,0.48820003867149353,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
49,test,1.2647836208343506,0.39100000262260437,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
50,train,0.9399393200874329,0.48479998111724854,0.375,20.865251077805805,34.679276706034514,50,100,200,100,200,1,1,gru,gs,50,42,100
50,test,1.2225679159164429,0.40400004386901855,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
51,train,0.9424414038658142,0.4861999750137329,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
51,test,1.234007716178894,0.38700002431869507,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
52,train,0.9375090003013611,0.4918000102043152,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
52,test,1.2070764303207397,0.4060000479221344,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
53,train,0.9243929982185364,0.5002000331878662,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
53,test,1.2491333484649658,0.3850000500679016,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
54,train,0.9207649827003479,0.5170000195503235,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
54,test,1.2283263206481934,0.38499999046325684,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
55,train,0.9212751984596252,0.5063999891281128,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
55,test,1.3072508573532104,0.36799997091293335,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
56,train,0.9114009737968445,0.5167999863624573,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
56,test,1.2964600324630737,0.3789999485015869,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
57,train,0.9018524885177612,0.5238000154495239,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
57,test,1.2694898843765259,0.4180000424385071,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
58,train,0.8914901614189148,0.5257999897003174,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
58,test,1.2981055974960327,0.39399999380111694,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
59,train,0.9036584496498108,0.5099999904632568,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
59,test,1.2255284786224365,0.41200000047683716,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
60,train,0.9065712094306946,0.5127999782562256,0.375,21.59117228262733,36.20546357434137,50,100,200,100,200,1,1,gru,gs,50,42,100
60,test,1.28794527053833,0.39500004053115845,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
61,train,0.8926732540130615,0.5252000093460083,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
61,test,1.2759068012237549,0.4039999842643738,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
62,train,0.908436119556427,0.5187999606132507,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
62,test,1.435782551765442,0.36399999260902405,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
63,train,0.8989012241363525,0.520799994468689,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
63,test,1.2652918100357056,0.3869999647140503,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
64,train,0.8789498805999756,0.5285999774932861,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
64,test,1.2858555316925049,0.37800002098083496,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
65,train,0.8824832439422607,0.5281999707221985,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
65,test,1.1915161609649658,0.45100003480911255,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
66,train,0.874237060546875,0.5304000377655029,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
66,test,1.1499816179275513,0.4449999928474426,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
67,train,0.8660523295402527,0.5320000052452087,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
67,test,1.185441017150879,0.45600008964538574,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
68,train,0.8541792035102844,0.5396000146865845,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
68,test,0.9802796244621277,0.49799999594688416,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
69,train,0.8412865996360779,0.5460000038146973,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
69,test,0.9742487072944641,0.4970000386238098,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
70,train,0.8422092199325562,0.5502000451087952,0.46875,19.850098216739614,43.962503807410535,50,100,200,100,200,1,1,gru,gs,50,42,100
70,test,0.9583711624145508,0.4959999918937683,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
71,train,0.8276973962783813,0.5529999732971191,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
71,test,1.0196714401245117,0.49900001287460327,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
72,train,0.8289201259613037,0.5529999732971191,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
72,test,1.0022097826004028,0.4869999885559082,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
73,train,0.8207131028175354,0.5534000396728516,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
73,test,1.0429984331130981,0.4829999804496765,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
74,train,0.8264504075050354,0.5475999712944031,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
74,test,1.0408713817596436,0.4829999804496765,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
75,train,0.8002966046333313,0.562000036239624,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
75,test,1.0409795045852661,0.4869999885559082,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
76,train,0.801527738571167,0.5699999928474426,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
76,test,1.021399736404419,0.4869999885559082,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
77,train,0.8034204244613647,0.5623999834060669,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
77,test,1.0564117431640625,0.4740000367164612,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
78,train,0.8006455302238464,0.560200035572052,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
78,test,1.038515329360962,0.5019999742507935,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
79,train,0.7900047898292542,0.568399965763092,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
79,test,1.0380587577819824,0.5049999952316284,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
80,train,0.7881669402122498,0.5690000057220459,0.46875,19.956576454776815,44.31560541663436,50,100,200,100,200,1,1,gru,gs,50,42,100
80,test,1.0262105464935303,0.49400004744529724,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
81,train,0.7933840751647949,0.5648000240325928,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
81,test,1.0372118949890137,0.5090000033378601,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
82,train,0.7904335260391235,0.5593999624252319,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
82,test,1.0473335981369019,0.4780000150203705,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
83,train,0.7980710864067078,0.5753999948501587,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
83,test,1.0207035541534424,0.503000020980835,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
84,train,0.7745333313941956,0.5680000185966492,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
84,test,1.0544440746307373,0.4869999885559082,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
85,train,0.7838020920753479,0.5716000199317932,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
85,test,1.0255916118621826,0.48499998450279236,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
86,train,0.7860575914382935,0.5586000084877014,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
86,test,1.056919813156128,0.4820000231266022,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
87,train,0.7894161343574524,0.5722000002861023,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
87,test,0.9942043423652649,0.49299997091293335,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
88,train,0.7702062726020813,0.5732000470161438,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
88,test,1.0075665712356567,0.4860000014305115,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
89,train,0.786599338054657,0.5712000131607056,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
89,test,1.0566061735153198,0.5019999742507935,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
90,train,0.7704609632492065,0.5807999968528748,0.5,19.774116443336595,45.59489094655237,50,100,200,100,200,1,1,gru,gs,50,42,100
90,test,1.0335917472839355,0.5180000066757202,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
91,train,0.7664735913276672,0.5901999473571777,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
91,test,0.9404846429824829,0.5339999794960022,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
92,train,0.7475733160972595,0.5972000360488892,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
92,test,0.9847049713134766,0.5289999842643738,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
93,train,0.7319742441177368,0.6016000509262085,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
93,test,0.9927008748054504,0.5249999761581421,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
94,train,0.7207785248756409,0.6112000346183777,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
94,test,0.9846490621566772,0.5239999890327454,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
95,train,0.7275273203849792,0.6046000123023987,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
95,test,0.9749997854232788,0.5440000295639038,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
96,train,0.7045392394065857,0.6193999648094177,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
96,test,0.9145755767822266,0.581000030040741,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
97,train,0.695936381816864,0.623199999332428,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
97,test,0.8383405804634094,0.581000030040741,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
98,train,0.6865071654319763,0.6312000155448914,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
98,test,0.8332692980766296,0.574999988079071,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
99,train,0.6811023950576782,0.6317999958992004,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
99,test,0.8423501253128052,0.5789999961853027,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
100,train,0.6962053775787354,0.6336000561714172,0.5625,19.38564199166775,47.31913329743394,50,100,200,100,200,1,1,gru,gs,50,42,100
100,test,0.8536273837089539,0.597000002861023,,,,50,100,200,100,200,1,1,gru,gs,50,42,100
